budget,genres,popularity,revenue,runtime,vote_average,vote_count,director,release_month,release_DOW,log_revenue,log_budget,has_homepage
49.0,1,2.808428,20.423389,104.0,6.2,71,1057,11.0,2.0,3.0644832691246546,3.912023005428146,0
50.0,7,31.02233,36.348784,116.0,7.2,666,1064,1.0,6.0,3.6203003541545957,3.9318256327243257,1
48.0,17,25.170217,207.515725,147.0,6.9,562,1253,1.0,2.0,5.340014458059205,3.8918202981106265,0
48.0,2,80.972475,474.171806,127.0,7.6,3152,1254,1.0,2.0,6.1636764354802125,3.8918202981106265,1
49.0,5,116.700319,104.399548,120.0,6.6,3062,933,4.0,4.0,4.6577583476730195,3.912023005428146,1
73.0,7,33.884459,151.493655,118.0,6.5,826,1032,4.0,6.0,5.027122988624512,4.30406509320417,0
48.0,5,53.043124,196.397415,111.0,6.5,1267,277,1.0,2.0,5.285219031675543,3.8918202981106265,1
75.0,1,34.973086,108.0,114.0,6.6,692,293,1.0,2.0,4.6913478822291435,4.330733340286331,0
50.0,5,40.371098,3.32433,137.0,6.1,547,250,1.0,2.0,1.4642572150887412,3.9318256327243257,0
48.0,2,18.60049,85.498534,112.0,6.0,518,581,1.0,2.0,4.460127465817337,3.8918202981106265,0
48.0,7,30.920075,50.31514,120.0,7.1,695,504,1.0,2.0,3.937985835341057,3.8918202981106265,1
48.0,9,19.348007,90.383208,93.0,5.6,512,478,1.0,2.0,4.5150617416690615,3.8918202981106265,0
58.0,13,8.59075,25.928721,127.0,6.6,68,391,1.0,2.0,3.2931934121939843,4.07753744390572,0
55.0,19,48.801089,70.01622,122.0,6.9,1188,535,6.0,5.0,4.262908301654652,4.02535169073515,1
48.0,17,88.844777,325.771424,109.0,6.1,2200,965,1.0,2.0,5.78926091730212,3.8918202981106265,1
48.0,15,16.000178,77.745568,123.0,6.5,333,1253,1.0,2.0,4.36622199675692,3.8918202981106265,0
47.0,4,19.525659,102.825796,96.0,5.7,594,103,10.0,6.0,4.642714456234358,3.871201010907891,0
47.0,2,7.859226,103.738726,103.0,5.9,251,1366,1.0,2.0,4.651468925325008,3.871201010907891,0
48.0,7,18.102572,124.305181,113.0,6.6,339,641,6.0,1.0,4.830752209810155,3.8918202981106265,0
48.0,4,7.226115,35.743308,132.0,6.5,103,999,1.0,2.0,3.6039561138393994,3.8918202981106265,0
15.0,1,63.071046,125.212904,93.0,7.2,1488,1281,1.0,2.0,4.837970195276093,2.772588722239781,0
47.0,3,10.410933,38.085778,75.0,4.6,104,1398,1.0,2.0,3.6657586668087125,3.871201010907891,1
47.0,7,6.067212,12.379402,104.0,5.7,74,1222,1.0,2.0,2.593716360128799,3.871201010907891,0
38.0,4,15.401855,299.288605,105.0,6.3,584,968,1.0,2.0,5.704744028881395,3.6635616461296463,0
46.0,5,41.322708,113.71483,118.0,6.8,1148,206,1.0,2.0,4.74244930958754,3.8501476017100584,0
46.0,16,25.6713,150.0,111.0,7.0,661,674,1.0,2.0,5.017279836814924,3.8501476017100584,1
47.0,1,22.581313,10.539,80.0,4.4,420,592,1.0,2.0,2.4457326022125305,3.871201010907891,1
46.0,7,12.971122,100.860818,117.0,6.2,232,361,4.0,6.0,4.62360735205449,3.8501476017100584,0
45.0,4,26.721386,181.0,86.0,6.4,1424,1323,1.0,2.0,5.204006687076795,3.828641396489095,0
25.0,5,24.672234,15.436808,127.0,6.6,573,131,1.0,2.0,2.799523210192486,3.258096538021482,1
46.0,7,0.146783,5.2,140.0,6.5,2,1285,4.0,6.0,1.824549292051046,3.8501476017100584,0
46.0,9,28.964162,341.631208,91.0,5.0,543,145,1.0,2.0,5.836654673393499,3.8501476017100584,0
45.0,1,49.353524,376.141306,91.0,6.1,2757,965,1.0,2.0,5.9326199341978025,3.828641396489095,0
48.0,4,36.585509,220.673217,84.0,5.8,912,306,1.0,2.0,5.401204301927081,3.8918202981106265,0
45.0,4,32.624355,212.0,111.0,6.1,961,340,1.0,2.0,5.3612921657094255,3.828641396489095,0
45.0,1,53.090422,101.70206,93.0,5.8,1309,371,10.0,1.0,4.631832175155935,3.828641396489095,0
40.0,4,30.002907,95.149435,113.0,6.0,697,413,6.0,1.0,4.5659035957824745,3.713572066704308,0
45.0,7,17.923254,195.268056,141.0,6.3,371,14,1.0,2.0,5.27948135752585,3.828641396489095,0
45.0,7,17.746719,117.615211,119.0,6.4,278,607,1.0,2.0,4.775884732977139,3.828641396489095,0
45.0,7,31.305336,175.372502,97.0,7.0,1111,1095,1.0,2.0,5.172598247067721,3.828641396489095,1
45.0,7,19.637704,178.051587,117.0,6.3,433,1032,4.0,0.0,5.187673959851127,3.828641396489095,0
43.0,15,10.411996,154.749918,101.0,5.6,406,1105,1.0,2.0,5.048251631182673,3.784189633918261,0
46.0,7,88.496873,122.126687,153.0,7.9,3085,317,1.0,2.0,4.813213800921231,3.8501476017100584,1
45.0,1,52.081131,104.876233,122.0,7.3,1634,75,5.0,3.0,4.662270798713143,3.828641396489095,0
45.0,4,30.816341,90.683916,102.0,6.9,710,311,1.0,2.0,4.518346965841307,3.828641396489095,0
45.0,4,35.376971,141.220678,83.0,5.4,982,726,4.0,5.0,4.957379921705997,3.828641396489095,0
45.0,4,17.047276,165.184237,103.0,6.5,501,524,1.0,2.0,5.113097034361439,3.828641396489095,1
45.0,12,43.815492,131.18353,120.0,6.5,1905,1227,1.0,2.0,4.884191335692668,3.828641396489095,1
30.0,7,23.234651,76.669806,136.0,7.3,496,1293,1.0,2.0,4.352466584681559,3.4339872044851463,0
45.0,1,17.270539,94.935764,89.0,5.9,299,1128,7.0,3.0,4.5636788425037915,3.828641396489095,0
45.0,2,27.684779,136.885767,89.0,4.7,610,794,11.0,1.0,4.926425566999676,3.828641396489095,0
45.0,4,26.79781,113.916474,100.0,5.8,575,290,1.0,2.0,4.744205551426666,3.828641396489095,0
40.0,4,37.073127,244.931766,135.0,7.0,1869,1064,7.0,2.0,5.505054123473345,3.713572066704308,1
120.0,2,87.350802,363.258859,95.0,6.8,2303,56,1.0,2.0,5.89786476598752,4.795790545596741,1
35.0,12,26.134678,74.558115,122.0,6.6,741,19,1.0,2.0,4.324902095260188,3.58351893845611,0
45.0,1,16.582709,170.362582,110.0,5.5,313,794,7.0,6.0,5.1437816742796665,3.828641396489095,0
45.0,4,10.731574,53.854588,135.0,5.9,150,1136,1.0,2.0,4.004685829531195,3.828641396489095,0
45.0,15,8.99269,56.070433,95.0,5.6,176,582,1.0,2.0,4.04428617169348,3.828641396489095,0
50.0,2,51.742065,104.478416,109.0,6.6,1315,414,1.0,2.0,4.658506344307482,3.9318256327243257,0
45.0,12,12.06538,148.412065,94.0,6.1,1292,1150,1.0,2.0,5.006708025796867,3.828641396489095,1
40.0,4,44.120328,123.49461,117.0,6.6,1006,395,1.0,2.0,4.824262421794895,3.713572066704308,0
45.0,2,6.156015,38.399961,112.0,6.4,119,1369,1.0,2.0,3.6737648264556824,3.828641396489095,0
45.0,5,31.856589,82.966152,131.0,6.2,766,963,6.0,3.0,4.430413765255235,3.828641396489095,1
25.0,1,24.459948,56.422687,94.0,6.1,537,294,6.0,2.0,4.050439469139664,3.258096538021482,1
40.0,2,28.029015,160.583018,88.0,6.0,852,1009,6.0,2.0,5.085019053931345,3.713572066704308,0
50.0,9,20.239061,55.181129,88.0,5.5,366,610,1.0,2.0,4.028580917593789,3.9318256327243257,1
40.0,1,25.876582,30.92569,137.0,6.5,562,288,1.0,2.0,3.463411014840876,3.713572066704308,0
35.0,7,20.360549,75.225693,119.0,6.7,796,1160,1.0,2.0,4.333698584338403,3.58351893845611,0
55.0,1,32.31022,65.664721,105.0,6.2,661,1065,1.0,1.0,4.199675892454037,4.02535169073515,0
70.0,1,27.568194,72.108608,101.0,5.4,676,840,1.0,2.0,4.291946116320929,4.2626798770413155,1
45.0,2,13.707183,57.881056,86.0,5.3,244,652,1.0,2.0,4.075519409042403,3.828641396489095,1
35.0,5,12.495436,29.4,123.0,6.5,215,1180,9.0,5.0,3.414442608412176,3.58351893845611,1
45.0,4,6.803965,38.058335,134.0,6.1,151,1263,1.0,2.0,3.6650562978118773,3.828641396489095,0
45.0,2,9.025236,17.300889,100.0,4.7,136,1204,6.0,3.0,2.9069496379024153,3.828641396489095,0
44.0,11,3.770161,13.681765,192.0,7.1,71,963,1.0,2.0,2.6866062475667585,3.8066624897703196,0
45.0,17,21.118196,60.222298,128.0,6.7,670,1133,12.0,3.0,4.114511469565476,3.828641396489095,0
45.0,2,6.513856,11.203026,106.0,6.0,154,1228,1.0,2.0,2.5016839537710496,3.828641396489095,0
45.0,7,11.387408,9.323833,160.0,6.3,90,1210,1.0,2.0,2.3344551058247225,3.828641396489095,0
45.0,1,14.813057,42.48739,99.0,5.0,332,259,1.0,2.0,3.7724710110123723,3.828641396489095,1
40.0,1,5.201688,8.49389,85.0,6.3,80,92,5.0,5.0,2.2506484337969956,3.713572066704308,0
45.0,7,5.361699,4.607608,139.0,6.4,81,913,4.0,1.0,1.7241242471465068,3.828641396489095,1
45.0,1,3.848893,2.15454,103.0,4.0,11,440,1.0,2.0,1.1488426850463198,3.828641396489095,0
45.0,5,35.6585,160.078586,101.0,6.0,1007,962,1.0,2.0,5.081892357697891,3.828641396489095,1
44.5,7,62.01056,232.324128,120.0,7.1,3423,97,11.0,5.0,5.452428594168495,3.817712325956905,1
44.0,2,54.884297,368.87576,130.0,7.2,1220,49,6.0,1.0,5.913167165466488,3.8066624897703196,0
40.0,1,33.747825,136.0,110.0,5.5,858,62,1.0,2.0,4.919980925828125,3.713572066704308,1
44.0,5,16.245068,165.615285,147.0,7.3,715,91,1.0,2.0,5.115687472222951,3.8066624897703196,0
44.0,1,38.653969,300.400432,96.0,6.3,864,440,1.0,2.0,5.708439719502582,3.8066624897703196,0
2.6,3,46.007991,84.3,88.0,6.9,1355,102,1.0,2.0,4.446174454497633,1.2809338454620642,0
44.0,1,5.380124,3.484331,219.0,6.4,55,861,1.0,2.0,1.5005893205051228,3.8066624897703196,0
50.0,9,49.020045,111.340801,106.0,6.4,1528,771,12.0,4.0,4.721537117219512,3.9318256327243257,1
40.0,7,24.821138,34.227298,109.0,5.6,685,987,10.0,6.0,3.5618212934141287,3.713572066704308,1
43.0,7,19.043286,80.049764,136.0,7.0,302,468,1.0,2.0,4.395063336394596,3.784189633918261,0
45.0,1,25.999888,50.871113,103.0,6.6,518,788,2.0,2.0,3.9487620456229786,3.828641396489095,1
43.0,15,18.65632,68.69677,84.0,5.3,280,1127,12.0,2.0,4.244153975229265,3.784189633918261,1
42.0,7,23.736535,270.248367,154.0,6.6,501,1266,1.0,2.0,5.603034884560049,3.7612001156935624,0
44.0,7,21.75433,48.190704,99.0,6.8,566,153,1.0,1.0,3.8957046625568372,3.8066624897703196,0
40.0,1,44.094856,51.070807,93.0,6.3,1045,1203,1.0,2.0,3.9526044654222914,3.713572066704308,1
42.0,1,62.714026,201.585328,109.0,6.7,4074,1027,12.0,0.0,5.311161170633496,3.7612001156935624,1
42.0,15,28.969151,363.889678,124.0,7.0,1262,1128,1.0,2.0,5.899595055840338,3.7612001156935624,1
45.0,3,31.789029,224.834564,84.0,6.5,1150,946,1.0,2.0,5.4198027135173925,3.828641396489095,0
42.0,4,33.238296,171.963386,90.0,5.8,773,629,1.0,2.0,5.153079930480034,3.7612001156935624,1
40.0,4,6.420434,70.1,117.0,5.4,134,1056,1.0,2.0,4.264087336809195,3.713572066704308,0
43.0,1,37.654688,158.67418,117.0,6.5,1575,981,1.0,2.0,5.073135364003122,3.784189633918261,0
31.115,7,13.244365,71.0,248.0,6.7,146,690,12.0,4.0,4.276666119016055,3.4693232107097556,0
42.0,7,14.046705,63.78181,115.0,6.1,184,159,3.0,0.0,4.171024854075294,3.7612001156935624,0
32.0,7,14.733513,55.157539,119.0,6.1,305,822,1.0,2.0,4.028160937532307,3.4965075614664802,0
32.0,2,28.22119,156.167015,133.0,5.9,541,627,7.0,4.0,5.057309029733806,3.4965075614664802,1
42.0,9,45.151657,89.162162,100.0,5.6,922,164,11.0,3.0,4.501609849035852,3.7612001156935624,1
60.0,1,15.205371,56.35998,120.0,5.7,191,630,1.0,2.0,4.0493468476162695,4.110873864173311,0
48.0,2,14.587367,20.915465,104.0,4.0,232,66,1.0,2.0,3.087192551989267,3.8918202981106265,0
42.0,5,34.828241,24.127895,122.0,7.0,1335,55,1.0,2.0,3.2239785836220753,3.7612001156935624,0
31.0,7,23.607392,177.394432,99.0,7.2,635,1402,1.0,2.0,5.183997008896511,3.4657359027997265,0
40.0,1,19.438503,36.893721,91.0,5.3,388,711,1.0,2.0,3.6347854255399037,3.713572066704308,1
44.0,1,74.168016,12.342632,112.0,6.1,2304,1186,1.0,2.0,2.5909643223754517,3.8066624897703196,0
42.0,2,7.349497,11.087569,100.0,6.3,136,1205,2.0,4.0,2.492177569139542,3.7612001156935624,1
33.0,1,7.663515,14.0,100.0,6.8,148,568,1.0,2.0,2.70805020110221,3.5263605246161616,0
41.0,7,32.798571,215.0,110.0,6.8,1626,230,8.0,6.0,5.375278407684165,3.7376696182833684,1
65.0,2,36.670399,117.487473,132.0,6.6,907,142,11.0,0.0,4.774807241906996,4.189654742026425,0
40.0,14,73.085576,672.806292,107.0,7.7,3147,800,6.0,1.0,6.51294266901137,3.713572066704308,0
42.0,1,34.041407,46.221189,102.0,6.2,925,81,1.0,2.0,3.8548427113488266,3.7612001156935624,1
41.0,4,9.419726,7.448385,100.0,5.6,248,278,1.0,2.0,2.1339752988421585,3.7376696182833684,0
8.0,7,28.456572,90.815558,126.0,6.9,891,626,1.0,2.0,4.519781760391003,2.1972245773362196,0
40.0,7,49.664128,251.171807,138.0,6.8,2807,293,12.0,3.0,5.530110629018762,3.713572066704308,1
40.0,4,36.238968,317.375031,108.0,6.7,1804,67,1.0,1.0,5.763230030669071,3.713572066704308,1
70.0,5,19.439386,177.841558,105.0,6.2,278,148,1.0,2.0,5.18650026302544,4.2626798770413155,0
40.0,2,43.345252,332.0,108.0,7.4,3829,1117,1.0,2.0,5.808142489980444,3.713572066704308,1
40.0,1,115.241998,126.546825,89.0,6.3,5878,791,1.0,2.0,4.848483552078867,3.713572066704308,1
40.0,7,98.755657,571.006128,125.0,5.2,3254,1164,11.0,0.0,6.3491497046091245,3.713572066704308,1
38.0,1,21.998734,197.011982,84.0,4.7,511,1109,1.0,2.0,5.2883275440150825,3.6635616461296463,0
40.0,5,25.219805,152.266007,149.0,7.0,509,607,1.0,2.0,5.032175019606472,3.713572066704308,0
40.0,4,26.516624,190.212113,98.0,6.0,699,1194,1.0,2.0,5.253383351121076,3.713572066704308,0
40.0,1,37.084384,149.295601,121.0,7.4,1526,1003,1.0,2.0,5.012604028200203,3.713572066704308,1
40.0,4,21.661028,107.458785,128.0,6.7,354,999,1.0,1.0,4.686370239063612,3.713572066704308,0
40.0,12,68.794673,320.170008,134.0,7.0,1949,540,1.0,2.0,5.771970602868571,3.713572066704308,1
40.0,7,69.27822,224.920315,120.0,7.1,3391,277,1.0,2.0,5.420182348602772,3.713572066704308,1
40.0,4,26.253357,177.259441,129.0,6.2,959,728,6.0,1.0,5.1832400228286994,3.713572066704308,1
45.0,4,32.549282,178.26262,83.0,5.3,750,306,1.0,2.0,5.188851881464492,3.828641396489095,0
40.0,12,24.992057,161.834276,116.0,5.7,736,1373,3.0,3.0,5.092732971948431,3.713572066704308,0
40.0,2,45.769562,244.527583,118.0,7.1,2900,1117,1.0,2.0,5.503409295302114,3.713572066704308,1
40.0,4,36.301202,111.811453,100.0,5.9,944,376,1.0,2.0,4.725717867597706,3.713572066704308,0
40.0,15,45.022964,215.862692,128.0,7.1,1056,391,1.0,2.0,5.379264397505677,3.713572066704308,0
40.0,15,22.853006,129.540499,123.0,6.6,560,956,6.0,0.0,4.871683515782881,3.713572066704308,1
40.0,7,31.884559,95.020213,128.0,6.8,787,142,12.0,2.0,4.564558721388191,3.713572066704308,0
40.0,17,31.385257,128.798265,139.0,7.0,767,71,1.0,2.0,4.865981437462627,3.713572066704308,1
40.0,4,67.767785,169.83701,110.0,5.4,1127,125,12.0,3.0,5.1407099440640796,3.713572066704308,0
40.0,2,24.287306,120.455994,120.0,6.7,542,397,1.0,2.0,4.799552007873805,3.713572066704308,0
35.0,4,53.114573,194.564672,121.0,7.1,1881,925,1.0,2.0,5.275891127791202,3.58351893845611,1
40.0,1,25.136082,124.827316,102.0,6.1,555,1303,1.0,2.0,4.834910459010014,3.713572066704308,1
40.0,1,37.776566,75.505856,112.0,7.1,732,875,1.0,2.0,4.337367286922372,3.713572066704308,0
40.0,7,21.743321,124.731534,152.0,7.2,467,1279,1.0,2.0,4.834148951278295,3.713572066704308,0
40.0,1,66.003433,158.73382,124.0,7.2,2691,1109,1.0,1.0,5.073508804873063,3.713572066704308,1
40.0,7,24.862767,151.161491,90.0,6.2,716,1001,1.0,2.0,5.0249423976449705,3.713572066704308,1
41.0,4,25.391899,91.636986,105.0,6.5,515,629,1.0,2.0,4.528688478753111,3.7376696182833684,1
40.0,4,29.854773,141.06986,114.0,5.7,731,125,1.0,3.0,4.956318908453783,3.713572066704308,0
40.0,7,26.82041,205.405498,189.0,7.5,502,963,1.0,2.0,5.329842670849533,3.713572066704308,0
40.0,4,17.61292,138.259062,99.0,5.4,371,659,1.0,2.0,4.936335953889246,3.713572066704308,0
57.0,1,21.021809,147.845033,123.0,5.8,441,454,1.0,2.0,5.002905717741435,4.060443010546419,0
20.0,4,52.571674,136.267476,102.0,6.1,1350,153,11.0,1.0,4.921931401974249,3.044522437723423,1
40.0,4,34.519636,196.781193,109.0,6.2,1437,940,1.0,2.0,5.28716133377835,3.713572066704308,0
40.0,12,32.478077,186.167139,82.0,5.4,831,294,1.0,2.0,5.23200200910471,3.713572066704308,1
40.0,17,48.445978,165.478348,141.0,7.2,2583,1254,1.0,2.0,5.114865258922257,3.713572066704308,0
40.0,1,24.012986,91.753202,106.0,6.0,457,644,1.0,2.0,4.529942223802694,3.713572066704308,0
40.0,4,17.869443,90.029656,109.0,5.9,612,939,4.0,1.0,4.511185343536092,3.713572066704308,1
50.0,7,14.231899,170.12846,107.0,5.9,297,1006,1.0,2.0,5.142414502542266,3.9318256327243257,1
40.0,4,23.088571,54.682547,110.0,6.2,511,599,10.0,2.0,4.019666758514443,3.713572066704308,0
40.0,1,19.833664,87.840042,96.0,5.0,336,812,1.0,2.0,4.486837471786133,3.713572066704308,0
35.0,1,26.595983,75.395048,131.0,7.3,453,743,1.0,2.0,4.3359178773178515,3.58351893845611,0
40.0,5,26.072228,85.412898,119.0,7.0,902,131,1.0,2.0,4.4591369470759075,3.713572066704308,1
30.0,1,38.643914,130.786397,113.0,6.5,1265,558,1.0,2.0,4.881182407333755,3.4339872044851463,1
40.0,7,74.440708,109.676311,130.0,8.0,4391,206,1.0,2.0,4.706609824041609,3.713572066704308,1
42.0,4,82.185281,107.670357,108.0,6.1,1536,1178,1.0,2.0,4.688319052244665,3.7612001156935624,0
40.0,3,18.14218,74.597643,89.0,5.7,332,156,1.0,2.0,4.3254251054507895,3.713572066704308,1
40.0,1,41.570047,120.17529,139.0,7.3,1221,851,7.0,2.0,4.797238174961503,3.713572066704308,0
40.0,1,23.331459,191.185897,130.0,6.2,440,627,1.0,2.0,5.2584631171530445,3.713572066704308,1
40.0,1,47.649554,126.248813,107.0,6.0,1206,952,3.0,6.0,4.846144327292823,3.713572066704308,0
40.0,17,32.908414,92.913171,96.0,6.4,972,284,12.0,4.0,4.5423706426185095,3.713572066704308,0
40.0,15,29.88736,114.830111,99.0,6.5,670,20,1.0,2.0,4.752124557244754,3.713572066704308,1
43.0,7,29.105407,91.974818,104.0,6.4,573,504,1.0,2.0,4.532328682293756,3.784189633918261,0
40.0,4,19.574774,84.601681,101.0,6.0,394,994,2.0,1.0,4.449704920805344,3.713572066704308,0
40.0,13,14.199933,67.347013,134.0,6.8,255,214,5.0,1.0,4.224597860678808,3.713572066704308,0
40.0,7,12.229516,45.916769,135.0,6.7,235,391,1.0,2.0,3.8483751595216025,3.713572066704308,0
40.0,12,27.303608,141.591324,98.0,5.8,629,840,1.0,2.0,4.959982664614549,3.713572066704308,1
36.0,7,3.698276,74.0,155.0,6.8,316,1254,3.0,2.0,4.31748811353631,3.6109179126442243,0
40.0,9,39.381913,41.797066,94.0,4.9,740,218,1.0,2.0,3.7564695488361273,3.713572066704308,1
40.0,4,17.659032,145.896422,96.0,6.2,554,807,9.0,6.0,4.989727726177961,3.713572066704308,0
40.0,2,43.151268,97.55205,104.0,6.5,1789,458,1.0,2.0,4.590584835005919,3.713572066704308,1
40.0,4,15.283444,41.863726,95.0,5.4,284,67,1.0,2.0,3.7580259204712583,3.713572066704308,0
40.0,12,35.21926,97.138686,111.0,6.1,902,1373,11.0,4.0,4.586381641536053,3.713572066704308,1
40.0,17,25.580272,96.618699,123.0,6.1,474,607,1.0,2.0,4.581069063183142,3.713572066704308,0
38.0,7,10.794175,34.416893,140.0,6.7,275,963,1.0,3.0,3.567188909704232,3.6635616461296463,0
40.0,4,72.641296,126.069509,97.0,5.3,1695,521,1.0,2.0,4.844734251697016,3.713572066704308,0
40.0,4,3.415534,36.037909,94.0,5.0,40,330,1.0,2.0,3.6119419557006758,3.713572066704308,0
47.0,12,38.555482,157.887643,92.0,5.9,866,1249,12.0,3.0,5.068197304628249,3.871201010907891,1
40.0,7,24.313684,55.707411,122.0,7.0,432,917,12.0,6.0,4.037904907659863,3.713572066704308,0
30.0,4,9.965073,50.451307,103.0,5.9,182,125,6.0,5.0,3.940635865261579,3.4339872044851463,0
25.0,2,8.178203,48.063435,108.0,5.4,138,1150,1.0,4.0,3.8931140526858794,3.258096538021482,0
40.0,7,31.066874,55.247881,129.0,6.9,708,1221,1.0,2.0,4.029768369263844,3.713572066704308,1
40.0,4,22.491388,58.78518,102.0,6.1,412,1128,12.0,2.0,4.09075780415567,3.713572066704308,1
40.0,7,12.885985,46.442528,117.0,6.3,186,590,9.0,6.0,3.8595190416339453,3.713572066704308,0
40.0,5,7.832337,30.199105,117.0,5.6,135,195,1.0,2.0,3.4403894085065527,3.713572066704308,0
40.0,7,10.433667,31.67062,135.0,6.7,155,177,1.0,2.0,3.486476203088247,3.713572066704308,1
75.0,4,4.842626,29.0,90.0,5.0,45,1165,2.0,3.0,3.4011973816621555,4.330733340286331,0
40.0,9,13.210898,49.627779,96.0,4.6,147,625,1.0,2.0,3.9245004177472524,3.713572066704308,0
40.0,1,3.296933,27.053815,104.0,5.2,56,1010,7.0,0.0,3.334124629850699,3.713572066704308,0
40.0,7,19.372805,65.754228,119.0,6.4,278,972,1.0,2.0,4.201017636098384,3.713572066704308,0
40.0,12,13.445697,62.771059,99.0,5.4,205,1226,5.0,4.0,4.1552994667441,3.713572066704308,1
0.5,7,17.002096,3.0,110.0,7.2,345,837,2.0,5.0,1.3862943611198906,0.4054651081081644,0
40.0,4,4.516953,24.332324,128.0,5.9,81,999,3.0,6.0,3.2320812087192405,3.713572066704308,0
40.0,1,33.785969,60.965854,108.0,6.5,824,965,1.0,2.0,4.126583491395562,3.713572066704308,1
40.0,9,16.059443,38.1725,86.0,6.9,190,407,1.0,2.0,3.6679749699964264,3.713572066704308,0
40.0,5,3.476966,22.433915,108.0,5.7,92,860,6.0,6.0,3.154184332031056,3.713572066704308,0
40.0,1,7.360793,46.546197,84.0,4.7,119,688,1.0,2.0,3.861701806823405,3.713572066704308,0
45.0,7,14.513305,20.350754,128.0,4.9,256,992,1.0,2.0,3.061087055210283,3.828641396489095,0
40.0,7,22.364549,60.47434,123.0,6.5,642,1206,1.0,2.0,4.11861985197305,3.713572066704308,1
63.6,1,4.494788,19.412993,102.0,4.8,145,1230,6.0,5.0,3.01617160987266,4.168214410788556,0
42.0,17,47.559928,180.274123,113.0,7.0,2025,704,9.0,6.0,5.200010377292568,3.7612001156935624,0
55.0,1,2.410546,14.375181,107.0,4.2,28,362,1.0,2.0,2.7327545859810116,4.02535169073515,0
40.0,2,41.258956,46.471023,87.0,7.5,1176,1371,1.0,2.0,3.8601194827839365,3.713572066704308,1
40.0,4,8.980846,16.872671,103.0,5.7,124,1224,1.0,2.0,2.8832727863848153,3.713572066704308,0
40.0,4,7.222985,14.358033,99.0,5.7,125,617,1.0,2.0,2.731638659623324,3.713572066704308,1
10.0,4,73.720244,173.921954,122.0,7.8,3310,568,1.0,2.0,5.1643398973032735,2.3978952727983707,1
60.0,4,15.219263,13.395939,103.0,5.6,248,172,1.0,2.0,2.6669461529196714,4.110873864173311,0
40.0,2,8.303696,24.719215,107.0,6.6,152,728,2.0,3.0,3.247238377908309,3.713572066704308,1
38.0,7,4.746085,28.1211,106.0,5.9,54,1345,12.0,4.0,3.3714629973403127,3.6635616461296463,0
40.0,12,6.756886,18.902015,101.0,3.2,105,1384,9.0,6.0,2.9908209828857824,3.713572066704308,0
40.0,2,16.424807,28.169671,109.0,5.5,348,995,1.0,2.0,3.3731295051050205,3.713572066704308,0
40.0,1,15.590001,19.322135,89.0,5.9,482,257,1.0,2.0,3.011710686088569,3.713572066704308,0
45.0,1,14.566664,10.667893,82.0,4.2,135,856,5.0,5.0,2.456840881582899,3.828641396489095,0
33.0,1,28.353517,20.645327,108.0,6.5,774,192,8.0,6.0,3.0747895881949354,3.5263605246161616,1
40.0,1,2.911819,10.959475,93.0,5.0,28,195,1.0,2.0,2.481523851237944,3.713572066704308,0
50.0,16,51.502884,32.017803,107.0,7.0,1182,255,5.0,4.0,3.497046900845331,3.9318256327243257,0
40.0,7,13.119133,22.044277,91.0,6.0,373,146,7.0,1.0,3.1374174522804466,3.713572066704308,1
40.0,1,26.935458,13.644292,115.0,5.5,392,1035,1.0,2.0,2.684050634966322,3.713572066704308,0
40.0,2,16.282962,23.93787,93.0,5.1,213,431,1.0,2.0,3.2163875316327455,3.713572066704308,0
20.0,17,31.690456,117.760134,105.0,6.6,1006,233,12.0,1.0,4.7771057782209585,3.044522437723423,1
20.0,1,17.842246,7.563728,107.0,6.2,398,504,1.0,2.0,2.147535609363638,3.044522437723423,0
39.2,1,64.238688,86.758912,126.0,6.7,2854,127,1.0,1.0,4.4745934184425415,3.6938669956249757,1
15.0,9,44.690107,94.0,102.0,7.3,953,29,11.0,5.0,4.553876891600541,2.772588722239781,0
40.0,1,16.254032,100.0,159.0,7.5,135,1156,10.0,2.0,4.61512051684126,3.713572066704308,1
